Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
51363,France,"This vineyard is regarded as the finest of the Grand Crus, certainly for its more serious character. This 2014 has great complexity, toast and spice mingling with the mineral and white-fruit flavors. It is obviously set for long-term aging with its wood still not fully integrated. Drink this impressive wine from 2020.",Les Clos Grand Cru,94,90.0,Burgundy,Chablis,,Roger Voss,@vossroger,Jean-Marc Brocard 2014 Les Clos Grand Cru  (Chablis),Chardonnay,Jean-Marc Brocard
29446,France,"There's a faint coppery tinge to this wine's rosy pink hue, and the fruit is somewhat muted, but this remains an enjoyable drink. Leather and scorched cherry flavors are carried by a supple, rounded mouthfeel, finishing with moderate length and intensity. Easy to drink, but not one to hold more than another few months. Certified biodynamic.",Lunar Apogé,85,14.0,Rhône Valley,Tavel,,Joe Czerwinski,@JoeCz,Christian Leperchois 2012 Lunar Apogé  (Tavel),Rosé,Christian Leperchois
125581,France,"Packed with fruit and spice, this is a great food wine. It is full bodied, rich with raspberry flavors gathered into a structure of light tannins and edgy minerality. The aftertaste brings out a crisper character.",Mimi en Provence,90,19.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Les Vins Bréban 2015 Mimi en Provence Rosé (Côtes de Provence),Rosé,Les Vins Bréban
41383,France,"A blend of 65% Sauvignon Blanc and 35% Sémillon, this is a crisp fruity wine with attractive acidity and lemon flavors that have been given some time to soften out. It has a touch of barrel aging, but the wine is really all about fruitiness. Drink now.",,86,18.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Birot 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château de Birot
39097,France,"Subdued earth notes precede the ripe freshness of red apple and mirabelle. A touch of residual sweetness boosts ripe fruit flavors of pear and orange, red apple and mirabelle plum. Lemon freshness brightens the palate and makes for an appetizing, zingy and refreshing finish.",Duttenberg,91,33.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Gresser 2015 Duttenberg Riesling (Alsace),Riesling,Domaine Gresser
44374,France,"This is firm and tannic, reflecting the challenges of the vintage, yet it does show classic garrigue aromas and flavors of black olives and dark cherries. Drink it now with grilled meats, or hold it a year or two in the hopes of it softening a little.",,87,15.0,Rhône Valley,Côtes du Rhône Villages,,Joe Czerwinski,@JoeCz,Famille Perrin 2013 Red (Côtes du Rhône Villages),Rhône-style Red Blend,Famille Perrin
94581,France,"Less bright and perfumed than La Coterie's Passe Colline bottling, this is still a soft, approachable wine with ample cherry fruit. Hints of leather and white pepper give it a bit of complexity. The blend is 65% Grenache, 25% Syrah and 10% Carignan.",Pierre du Diable,85,,Rhône Valley,Ventoux,,Joe Czerwinski,@JoeCz,Vignobles La Coterie 2010 Pierre du Diable Red (Ventoux),Rhône-style Red Blend,Vignobles La Coterie
118484,France,"This is a crisp and fruity style of Champagne, lightweight and attractively fresh. It comes from the original of the three Champagne producers with Heidsieck in their name, and this nonvintage seems to be finding its form after several fallow years. Drink this apple-fruited wine now.",Blue Top Brut,88,35.0,Champagne,Champagne,,Roger Voss,@vossroger,Heidsieck & Co Monopole NV Blue Top Brut  (Champagne),Champagne Blend,Heidsieck & Co Monopole
108337,France,"This is a dense, flavorful and powerfully structured wine, brimming with notes of black cherry, plum, currant, baking spice, black pepper, crushed violet and bittersweet chocolate. It's full and chewy on the palate, with a firm structure and gripping tannins. Hints of licorice root, mocha and toasted sweet spice unfold on the finish. It's delicious now, but it should hold well through 2020.",Le Viala,93,80.0,Languedoc-Roussillon,Minervois La Liviniere,,Lauren Buzzeo,@laurbuzz,Gérard Bertrand 2011 Le Viala Red (Minervois La Liviniere),Rhône-style Red Blend,Gérard Bertrand
37166,France,"From vines in the Entre-deux-Mers, this is a cool wine although with fresh black-currant fruits and balanced tannins. Dominated by Merlot blended with Cabernet Sauvignon and Cabernet Franc, it has a juicy character that leaves a fresh taste as well as lively acidity. Drink from the end of 2016.",La Fleur de Ribeyrolles,85,14.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Vrai Caillou 2013 La Fleur de Ribeyrolles  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Vrai Caillou
21184,France,"92-94 Very structured wine, its fruit tannins dominant. It has power and extreme concentration. Dark and dense.",Barrel sample,93,,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Siran 2010 Barrel sample  (Margaux),Bordeaux-style Red Blend,Château Siran
33660,France,"With its relatively high alcohol, it is logical that this should be a rich wine. It has juicy blackberry fruits cut with acidity while having weight and density. It is almost pure Merlot which gives the wine its fruit and concentration. Drink from 2019.",,90,35.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Lestage Simon 2014  Haut-Médoc,Bordeaux-style Red Blend,Château Lestage Simon
38397,France,"For a white Bordeaux, this is hugely rich and ripe. With its spice and toast, the wood-aging of the Muscadelle has added extra complexity. The alcohol gives the wine a peppery character that is less attractive while also removing freshness. Consider this wine a curiosity.",,84,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Bel 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château de Bel
31717,France,"Importer Bobby Kacher has a seemingly limitless portfolio of bargains from the south of France, and this one boasts an intriguing nose of pear, honey and star anise. It's more focused and crisp than many wines from this region, turning citrusy on the finish. Drink now-2012.",,88,13.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Domaine de la Petite Cassagne 2008 White (Costières de Nîmes),White Blend,Domaine de la Petite Cassagne
20120,France,A structured and concentrated wine that is packed with tannins. It does have some black fruit under this dry structure although the wine misses out on richness. It will be ready to drink from 2017.,Réserve Louis Leyre-Loup Le Regard de l'Ange,88,31.0,Beaujolais,Morgon,,Roger Voss,@vossroger,Domaine de Leyre-Loup 2013 Réserve Louis Leyre-Loup Le Regard de l'Ange  (Morgon),Gamay,Domaine de Leyre-Loup
103292,France,"From one of the Leflaive family vineyards close to Puligny-Montrachet, this is as rich as Aligoté can get. Even so, the texture is crisp, with fresh kiwi and herbs, finishing with intense acidity.",Aligoté du Domaine,87,17.0,Burgundy,Bourgogne Aligoté,,Roger Voss,@vossroger,Olivier Leflaive 2009 Aligoté du Domaine  (Bourgogne Aligoté),Aligoté,Olivier Leflaive
12331,France,"A fresh and crisp wine, it is softly fruity with intense layers of acidity. It's immediately appealing with red fruits and crisp citrus at the end.",Cuvée Signature Magali,88,23.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Domaine Saint-André de Figuière 2013 Cuvée Signature Magali Rosé (Côtes de Provence),Rosé,Domaine Saint-André de Figuière
99534,France,"This is Barton & Guestier's home vineyard and, in 2006, it has produced a finely crafted wine. The balance is all there, with ripe red berry fruits and cranberry juice adding to the firm, dark core of tannins. It is worth aging  for two to three years but is certainly drinkable now.",,89,25.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Magnol 2006  Haut-Médoc,Bordeaux-style Red Blend,Château Magnol
87936,France,"Soft and ripe, this young wine is already to drink. Light tannins and a touch of spice give it just the right amount of richness from this good vintage. The wine is filled with red berries and is ready to drink.",Belle Prairie,85,18.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Les Vignerons Réunis de Monségur 2015 Belle Prairie  (Bordeaux),Bordeaux-style Red Blend,Les Vignerons Réunis de Monségur
75618,France,"93-95 Barrel sample. Very rich and dense, solid, chunky textured wine. The tannins are severe, very firm, suggesting a wine with considerable power.",Barrel sample,94,,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château d'Armailhac 2009 Barrel sample  (Pauillac),Bordeaux-style Red Blend,Château d'Armailhac
79849,France,"Ripe and fruity, this is a simple, easy wine with red berry fruits and soft tannins. It has lively fruitiness that is enjoyable now.",,84,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Vieil Orme 2011  Bordeaux,Bordeaux-style Red Blend,Château Vieil Orme
9106,France,"Rich and spicy, this 90% Merlot and 10% Cabernet Sauvignon from 10 acres generous and ripe, with warm tannins and a fruity, red berry character. This blend has attractive acidity and spicy flavors from the combination of wood and stainless-steel aging. This is only the second vintage from enologist Jean-Rémi Larrat's own property. It is worth aging, so drink from 2017.",,90,16.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Chatard 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Chatard
46094,France,"The aromas are rather shy on the nose—there is just a mere floral whiff. The palate is dry and lets us see subtle varietal aromas: golden peach, a touch of honeysuckle spice, a hint of jasmine, aromatic orange zest. This is a restrained, streamlined and elegant varietal expression. Drink now through 2030.",,93,27.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Trimbach 2014 Gewurztraminer (Alsace),Gewürztraminer,Trimbach
101713,France,"The tannins are still intense in this dark, structured wine. It does have red fruits although there are also hints of green and stalky flavors that are less attractive. The wine will always be dry although the red fruits could push further forward. Try waiting until 2017.",Major,86,29.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Carpe Diem 2013 Major Red (Côtes de Provence),Provence red blend,Château Carpe Diem
67274,France,"Light, fresh and fruity, this is an immediately attractive wine. Apple and citrus dominate with a tang of orange zest to add an extra refreshing character. Not for aging, ready to drink now.",Vieilles Vignes,85,,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Cave des Grands Crus Blancs 2012 Vieilles Vignes  (Saint-Véran),Chardonnay,Cave des Grands Crus Blancs
59919,France,"A rich, wood-aged wine, its high proportion of Sémillon gives it a full and creamy character. Apples mingle with white plums, spicy quince and fresh rhubarb. Already delicious, it should age. Drink from 2016.",,92,62.0,Bordeaux,Pessac-Léognan,,Roger Voss,@vossroger,Château Brown 2011  Pessac-Léognan,Bordeaux-style White Blend,Château Brown
6814,France,"Powerful, ripe fruit, now beginning to open up, is the dominant character of this wine. It's full in the mouth, packed with black plums and ripe damsons and finished with soft tannins and a slight warmth.",,88,25.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Carignan 2009  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Carignan
37629,France,"Full, rich, quite heavy in style, this is only just brut, with its crushed strawberry flavor and low acidity. It works, as a fine wine for a red-fruit dessert, the balance remaining right up to the very soft aftertaste.",Blason Brut Rosé,87,80.0,Champagne,Champagne,,Roger Voss,@vossroger,Perrier Jouët NV Blason Brut Rosé  (Champagne),Champagne Blend,Perrier Jouët
72299,France,"This medium-bodied blend of Grenache, Syrah and Mourvèdre shows off delicate floral and herbal notes laced over a core of raspberry compote. It's slightly creamy in texture, showing supple tannins on the finish, where it picks up a hint of bay leaf. Ready to drink now.",Buti Nages,87,11.0,Rhône Valley,Costières de Nîmes,,Joe Czerwinski,@JoeCz,Château de Nages 2012 Buti Nages Red (Costières de Nîmes),Rhône-style Red Blend,Château de Nages
114679,France,"This attractive herbal and spicy wine is the entry-level wine at this showcase estate. The wine is rich, generous with a character that reveals both crisp fruit and ripeness. That makes it rich and very drinkable young.",Madamoiselle de T,87,17.0,Loire Valley,Pouilly-Fumé,,Roger Voss,@vossroger,Château de Tracy 2016 Madamoiselle de T  (Pouilly-Fumé),Sauvignon Blanc,Château de Tracy
20180,France,"A ripe, soft, generous wine, laden with blackberry fruits as well as spice from wood aging. Rich and full-bodied, it has power and concentration from dark tannins as well as the ripe, opulent black fruits of the vintage. Drink from 2014.",,90,25.0,Bordeaux,Lalande de Pomerol,,Roger Voss,@vossroger,Château Siaurac 2009  Lalande de Pomerol,Bordeaux-style Red Blend,Château Siaurac
11390,France,"A ripe, juicy and forward wine, this is all fruit—but it's delicious fruit. The tannins are restrained behind the exuberant fruitiness. It may not be classic Bordeaux, but it is likely to be very drinkable in 2–3 years.",,87,35.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Mongravey 2010  Margaux,Bordeaux-style Red Blend,Château Mongravey
102937,France,"This is a ripe, fruity wine with its black-currant fruit and balanced sweet tannins. It has a fine elegant texture and juicy acidity. All these elements promise a wine that will be delicious to drink from 2019. The daughters of owners Bernadette Faure and Alain Aubert oversee vineyards, winemaking and marketing.",,91,25.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Hyot 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Hyot
20240,France,"This rich wine is ripe with red-berry fruits, mango and peach. Full in the mouth, it has a touch of spice from the Mourvèdre in the blend. Crisp and lively, the wine could age until 2018, although it will be best from late 2016.",Cuvée G,90,21.0,Provence,Bandol,,Roger Voss,@vossroger,Les Vignobles Gueissard 2015 Cuvée G Rosé (Bandol),Rosé,Les Vignobles Gueissard
22724,France,"Bringing out all the minerality of the chalk soils, this rounded wine is also packed with rich fruits. The wine is just approaching its peak, showing wonderful lemon and white stone fruits.",Blanc de Blancs Brut,94,130.0,Champagne,Champagne,,Roger Voss,@vossroger,Pol Roger 2000 Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Pol Roger
